id,cocina_pir,sala_pir,estudiof_pir
41900,0.000689176,6.30E-05,0.007578575
41901,0.398490667,0.0004371,0.000616838
41902,0.00048606,0.000651285,0.000866839
41903,0.985665977,0.005296848,0.001637215
41904,0.000473478,0.000619719,0.016665133
41905,0.000362556,0.001419444,0.000829818
41906,0.986640155,0.002706805,0.001284774
41907,0.000610104,0.000241891,0.012524866
41908,0.000249215,0.000374846,0.002696315
41909,0.002426662,0.00137903,0.110809125
41910,0.00033809,0.000484058,0.00122885
41911,0.002052003,0.009346729,0.003001872
41912,0.000563841,0.000490245,0.001161921
41913,0.000460847,0.000924764,0.000711583
41914,0.00085012,0.000168024,0.000649411
41915,0.000475752,0.000193113,0.00771062
41916,0.000495968,0.000345361,0.001501229
41917,0.000523252,0.000647155,0.000840945
41918,0.002221238,0.000221991,0.055893414
41919,0.000441974,0.000545337,0.00093578
41920,0.000199307,6.98E-05,0.000558256
41921,0.000422267,6.42E-05,0.003931648
41922,0.000452994,3.21E-05,0.00466369
41923,0.000481694,0.001232038,0.000523146
41924,0.00046105,0.000610507,0.000613809
41925,0.000440566,0.00057114,0.001337642
41926,0.000785935,0.000244972,0.054985326
41927,0.002636621,0.001287922,0.061913665
41928,0.000613744,0.000288102,0.022835959
41929,0.000627074,0.000596819,0.010691099
41930,0.000565965,0.00032149,0.000654066
41931,0.002682511,0.004348381,0.001392159
41932,0.000611206,0.00028634,0.008294626
41933,0.000515553,7.83E-05,0.000542321
41934,0.000392614,0.000562291,0.000713302
41935,0.009434694,0.001119455,0.00472066
41936,0.001495131,0.000250597,0.017426156
41937,0.056538481,0.010925454,0.005893222
41938,0.000363188,0.000196802,0.002642189
41939,0.000575274,0.000789431,0.000943771
41940,0.120421529,0.9029513,0.003676496
41941,0.00058035,0.000578342,0.000999014
41942,0.000378836,0.000873283,0.000680822
41943,0.003227796,0.001257033,0.004253979
41944,0.000456613,0.000395441,0.000506215
41945,0.000480692,0.000164472,0.003434885
41946,0.000515631,0.000205513,0.004393373
41947,0.00053855,0.000527174,0.000966883
41948,0.000534012,0.000442299,0.000811292
41949,0.000246566,0.000137968,0.000475663
41950,0.031198824,0.863657534,0.00197972
41951,0.000370115,0.002120839,0.000672248
41952,0.000363687,0.000802447,0.002399413
41953,0.00066854,0.000177819,0.000503772
41954,0.000991078,0.000243469,0.012678689
41955,0.00058805,0.000356833,0.002054914
41956,0.000645316,0.000327706,0.008294626
41957,0.001241216,0.00054225,0.004246355
41958,0.002000598,0.004921955,0.001218044
41959,0.000514357,0.00065744,0.003042289
41960,0.000333119,0.000361792,0.001433564
41961,0.666895211,0.011929802,0.004487013
41962,0.000648699,0.000124922,0.000847672
41963,0.001460068,0.000449036,0.005351747
41964,0.000652052,0.000800938,0.001055934
41965,0.970172346,0.000587088,0.000551536
41966,0.000616442,0.000437031,0.003576073
41967,0.002102265,0.000660605,0.007499173
41968,0.00063127,0.000224993,0.001573314
41969,0.000516979,0.000566945,0.000678091
41970,0.000457897,0.000574554,0.000630507
41971,0.000638613,0.000552346,0.001028415
41972,0.974196374,0.033057913,0.005147243
41973,0.000713598,0.000569282,0.000868077
41974,0.004195624,0.095895864,0.001837077
41975,0.00065058,0.000672217,0.065027542
41976,0.000447878,0.000530592,0.001471891
41977,0.000427206,0.000497357,0.001116655
41978,0.00044486,5.56E-05,0.000940814
41979,0.00053515,0.000587489,0.000822319
41980,0.000497839,0.000310347,0.002684767
41981,0.00403701,0.000584504,0.003084196
41982,0.935962379,0.003681242,0.008776172
41983,0.001426597,0.000110425,0.001152556
41984,0.000360289,0.000540473,0.000658833
41985,0.474862635,0.023657648,0.073419169
41986,0.000466462,0.000746509,0.000523937
41987,0.000583735,0.00057389,0.000946346
41988,0.000514172,0.000559719,0.000651512
41989,0.000396396,0.000466064,0.000806851
41990,0.000449946,0.000769223,0.00100471
41991,0.000387647,0.000523994,0.000763967
41992,0.000511406,0.000543041,0.000578751
41993,0.000381548,0.000772285,0.001918844
41994,0.000527814,0.000385196,0.000676344
41995,0.000578559,0.000257272,0.002986037
41996,0.000834986,8.40E-05,0.000958488
41997,0.000465584,9.17E-05,0.001680603
41998,0.000816408,0.000371008,0.004023751
41999,0.000205213,0.000137968,0.001232272
42000,0.010712515,0.008879615,0.004221285
42001,0.00024607,9.58E-05,0.000503344
42002,0.000374492,0.000229487,0.000843816
42003,0.024039026,0.002076485,0.002189144
42004,0.00048066,0.000532788,0.000757517
42005,0.062714554,0.985407352,0.000370519
42006,0.000440582,0.000872189,0.001634195
42007,0.000559794,0.000662639,0.000812963
42008,0.002217928,0.002570654,0.001852727
42009,0.000482359,0.000350734,0.000771229
42010,0.346757501,0.194531679,0.012959158
42011,0.001550806,0.000627235,0.082076676
42012,0.000440641,0.000595256,0.0005546
42013,0.000265124,0.000113313,0.000722427
42014,0.000572449,0.000687237,0.000605509
42015,0.979707122,0.037297625,0.003488716
42016,0.000563404,0.000832114,0.000821178
42017,0.000655298,0.000765334,0.000825859
42018,0.000572023,0.000569726,0.002578147
42019,0.87052536,0.033651777,0.001786976
42020,0.216811433,0.016591746,0.050213702
42021,0.000405198,0.000828629,0.000654572
42022,0.000823596,0.000135817,0.000704658
42023,0.013139524,0.009547042,0.009998526
42024,0.00056024,0.000138174,0.000741359
42025,0.003410453,0.068198815,0.002499693
42026,0.00062953,0.000241401,0.001253034
42027,0.00596275,0.005265168,0.002224281
42028,0.93487829,0.012986457,0.006148363
42029,0.000599439,0.000633837,0.001062728
42030,0.000600302,0.000637407,0.000587409
42031,0.978976548,0.131161556,0.001909276
42032,0.003396164,0.002954483,0.006311592
42033,0.000366181,0.003226826,0.000753673
42034,0.959724605,0.005975845,0.000949167
42035,0.0003177,0.000760778,0.000753069
42036,0.00052899,0.000508131,0.00074415
42037,0.000482446,0.000832401,0.00089405
42038,0.871057332,0.035925616,0.002559612
42039,0.000249984,0.000672387,0.011668739
42040,0.977684915,0.11832051,0.012917767
42041,0.000442335,0.00056879,0.000948068
42042,0.002956452,0.000753104,0.00590504
42043,0.000474275,0.000621352,0.00085249
42044,0.000484319,0.000445074,0.0007429
42045,0.000327858,0.000167595,0.004251427
42046,0.000424706,0.000688512,0.000541243
42047,0.000420145,0.000337215,0.055135582
42048,0.940659881,0.002336877,0.002861289
42049,0.000430283,0.000157934,0.001367135
42050,0.016242353,0.002142948,0.003937849
42051,0.003632575,0.000996893,0.178457171
42052,0.027478859,0.003789977,0.003234518
42053,0.000417412,0.000544334,0.000654572
42054,0.000344045,0.000106473,0.001990539
42055,0.002171787,0.000298832,0.071072519
42056,0.002158001,0.00180345,0.003026865
42057,0.000585156,0.000188811,0.007538389
42058,0.540275574,0.002184891,0.008035833
42059,0.000604459,0.000548955,0.000716314
42060,0.004928914,0.010966324,0.001720689
42061,0.002307051,0.83278811,0.020814678
42062,0.000306299,0.001944966,0.000667242
42063,0.184451401,0.888087749,0.002136054
42064,0.000505775,0.000277592,0.001137497
42065,0.000544754,0.000609881,0.000635047
42066,0.00061729,0.000444273,0.001528494
42067,0.000274898,4.42E-05,0.003453094
42068,0.000333731,0.000863016,0.000595623
42069,0.538368762,0.000657099,0.003402462
42070,0.000491468,0.000379986,0.000642217
42071,0.000524566,0.000657806,0.00105603
42072,0.000717809,0.000965879,0.001013142
42073,0.000525862,0.000132486,0.000998059
42074,0.000572766,0.000299735,0.004157159
42075,0.000193811,0.000322038,0.001009811
42076,0.000351455,4.83E-05,0.001147496
42077,0.000514133,0.000878929,0.001065182
42078,0.00021633,0.000193342,0.001327768
42079,0.000401966,9.15E-05,0.000425423
42080,0.000172043,0.000150483,0.001026116
42081,0.000627705,0.000978526,0.001119004
42082,0.001022923,0.000134091,0.000755727
42083,0.000595104,0.000133093,0.000750248
42084,0.000534901,0.000589971,0.000708695
42085,0.000492544,0.000343304,0.00135571
42086,0.000557274,0.000560665,0.000841974
42087,0.000322498,0.000127991,0.002744743
42088,0.062529147,0.853992879,0.167793483
42089,0.000663813,0.000222715,0.001916071
42090,0.000401765,0.000235903,0.0048293
42091,0.000456744,0.000655483,0.000841354
42092,0.00049958,0.00027323,0.002051173
42093,0.024202386,0.014530785,0.003617149
42094,0.00041988,0.000629894,0.000704495
42095,0.482332885,0.036006104,0.002583514
42096,0.962842107,0.004728203,0.001578312
42097,0.000456947,0.000221645,0.009444316
42098,0.000447313,0.000623007,0.00057161
42099,0.000452491,0.000647665,0.001875294
42100,0.957099438,0.014631281,0.006396153
42101,0.000277272,0.003511276,0.000928061
42102,0.000373648,7.05E-05,0.000997475
42103,0.000181431,0.000528557,0.005074299
42104,0.00026682,0.000560039,0.008804673
42105,0.00080304,0.000569282,0.0005947
42106,0.000514276,0.00049705,0.00057695
42107,0.000875319,0.000166607,0.000673177
42108,0.000589593,0.000647412,0.000621958
42109,0.000448251,0.000180618,0.001018439
42110,0.000313681,0.000469919,0.001243508
42111,0.000316327,0.001840056,0.00058246
42112,0.000545778,0.000335789,0.004458885
42113,0.000865557,0.00017596,0.000685477
42114,0.000406335,0.001548358,0.003560037
42115,0.000216725,0.000182164,0.001298903
42116,0.944687724,0.006614239,0.015228657
42117,0.000523205,0.000723628,0.000673172
42118,0.000469907,0.000532926,0.000608101
42119,0.010716912,0.006989997,0.003873229
42120,0.00100922,0.000149208,0.001284377
42121,0.002052322,0.000305727,0.015167558
42122,0.000737916,0.001069329,0.001088522
42123,0.000289041,0.000142027,0.001140782
42124,0.000738468,0.000546176,0.001320089
42125,0.001358755,0.001642745,0.012941178
42126,0.880321026,0.276994228,0.040905979
42127,0.002300012,0.001326741,0.008399086
42128,0.000664627,9.38E-05,0.001091717
42129,0.000448209,0.000686245,0.006292561
42130,0.000831856,0.000248681,0.000628898
42131,0.000530319,0.000409822,0.000841918
42132,0.000368574,9.36E-05,0.001593891
42133,0.044273946,0.113375142,0.013905622
42134,0.000227053,0.000105895,0.001004247
42135,0.000673891,0.000827085,0.001048718
42136,0.008395818,0.003757514,0.011583699
42137,0.873704851,0.000636839,0.003129021
42138,0.000686636,0.000134249,0.00148604
42139,0.040122513,0.033638027,0.007630806
42140,0.00129758,0.000104446,0.001870717
42141,0.000377031,0.000287488,0.004030493
42142,0.000982036,0.000158422,0.000689323
42143,0.000542812,0.000246587,0.001308845
42144,0.000487368,0.000609881,0.000646215
42145,0.000482646,0.00028337,0.000883209
42146,0.000501341,0.000175258,0.000465004
42147,0.00112078,0.000339125,0.001952069
42148,0.008858254,0.014903016,0.001720272
42149,0.945373893,0.003499721,0.007244374
42150,0.000415999,0.000100828,0.000809076
42151,0.000317867,0.000149967,0.001067394
42152,0.004302281,0.000787517,0.00176887
42153,0.000606317,0.000278435,0.003224211
42154,0.035669096,0.01656449,0.004920229
42155,0.000644922,0.000176168,0.000681191
42156,0.162283733,0.704712093,0.010588068
42157,0.102007024,0.000732523,0.002675235
42158,0.000359094,0.000129963,0.000976069
42159,0.00041086,0.00073986,0.000950795
42160,0.00064771,0.000353479,0.00199728
42161,0.00120666,0.000236243,0.122767456
42162,0.002541533,0.004473773,0.005467394
42163,0.00046507,0.000566945,0.000678091
42164,0.000542084,0.000749697,0.001082018
42165,0.000851336,7.05E-05,0.000454567
42166,0.000447175,0.000597083,0.000558122
42167,0.000573928,0.000372404,0.002729496
42168,0.000600302,0.000569102,0.000842342
42169,0.000429715,0.00020619,0.000513287
42170,0.000531033,0.000121149,0.000959408
42171,0.000927249,0.000233537,0.002313412
42172,0.001452416,0.001916855,0.003164375
42173,0.000406754,0.001174471,0.000894597
42174,0.000450171,0.000512393,0.000859217
42175,0.000774312,8.19E-05,0.010925578
42176,0.000826346,0.000139075,0.000638938
42177,0.000534083,0.000338173,0.000516069
42178,0.000604459,0.000548955,0.000716314
42179,0.000800319,0.001206506,0.000615363
42180,0.001379688,0.00047859,0.003624715
42181,0.000487368,0.000609881,0.000646215
42182,0.504604936,0.00240804,0.003497725
42183,0.946687162,0.002577651,0.002273175
42184,0.000369253,0.001220955,0.000797097
42185,0.000560071,0.000505022,0.000702439
42186,0.00192062,0.013082705,0.001433703
42187,0.000728899,0.000353479,0.001271386
42188,0.000906508,0.029133115,0.001171446
42189,0.000643926,0.000497232,0.00078065
42190,0.000423988,0.000694964,0.002684354
42191,0.0005806,0.000479225,0.000686646
42192,0.000342378,0.000243674,0.00074298
42193,0.000465082,0.000745346,0.000600705
42194,0.000497977,0.000708009,0.000879323
42195,9.52E-05,0.00014531,0.013083296
42196,0.000440641,0.000619856,0.0005546
42197,0.000385041,0.000639731,0.000937809
42198,0.000349863,0.000255679,0.001969375
42199,0.000522462,0.000317748,0.001273879
42200,0.0005551,6.93E-05,0.002611427
42201,0.000600705,0.0001323,0.000874749
42202,0.000470059,0.000546999,0.001305199
42203,0.000521485,0.000642818,0.000784202
42204,0.00047072,0.00059656,0.000407343
42205,0.000451454,9.94E-05,0.000635142
42206,0.000460478,0.000553439,0.000671121
42207,0.000340244,0.000192477,0.000312929
42208,0.000718523,0.000404391,0.001949842
42209,0.000404508,0.000879924,0.005869093
42210,0.000467232,0.000602824,0.000586908
42211,0.001045411,0.00014385,0.00067187
42212,0.00048329,0.000543847,0.000766694
42213,0.002695861,0.000295062,0.058129895
42214,0.000363542,0.000593794,0.00101526
42215,0.001510442,0.004736871,0.003191973
42216,0.000447313,0.000629169,0.00057161
42217,0.014539644,0.001352835,0.00092341
42218,0.917004704,0.026074983,0.0412158
42219,0.000674325,0.00029173,0.003309269
42220,0.000607816,0.000638601,0.000448032
42221,0.000748714,0.002206645,0.014117297
42222,0.537308276,0.000328503,0.001340952
42223,0.00055352,0.000291699,0.000580381
42224,0.00048169,0.000445074,0.000631947
42225,0.026419772,0.03507125,0.024662863
42226,0.00058171,0.000630127,0.000651978
42227,0.000463517,0.000419558,0.000559479
42228,0.000447669,0.000147691,0.00185776
42229,0.000538188,0.000538335,0.000716962
42230,0.000519695,0.000582087,0.000654376
42231,0.019873997,0.003194707,0.002341139
42232,0.000459397,0.000536031,0.000567363
42233,0.000428302,0.000103257,0.000794201
42234,0.004637081,0.003233884,0.003923146
42235,0.000432766,0.00033721,0.001329866
42236,0.029665047,0.013456863,0.010146663
42237,0.000278883,0.000195183,0.002398609
42238,0.588299572,0.001126951,0.021722099
42239,0.000381548,0.000772285,0.002047863
42240,0.000430283,0.000157934,0.001367135
42241,0.000798757,0.000184124,0.000776826
42242,0.000650331,0.000469928,0.000859207
42243,0.00046032,0.000586245,0.000724209
42244,0.001015716,0.012374527,0.000831863
42245,0.00068228,9.54E-05,0.011261097
42246,0.000615477,0.000419489,0.001952266
42247,0.000461699,0.000555837,0.002164946
42248,0.000925753,0.000142461,0.000663455
42249,0.973160326,0.014111881,0.004038925
42250,0.000499695,0.000102982,0.0007623
42251,0.000325347,0.000417734,0.000903152
42252,0.000695954,0.000353837,0.00105096
42253,0.000548888,0.000605766,0.000585208
42254,0.969217241,0.008077966,0.001883616
42255,0.000558148,0.000387115,0.000685527
42256,0.021306086,0.008285715,0.004790907
42257,0.000700235,0.003161643,0.006670685
42258,0.962552011,0.000505085,0.000159716
42259,0.001127445,0.000106084,0.002517788
42260,0.000369253,0.001660026,0.000753673
42261,0.000432015,0.000216804,0.001301733
42262,0.00143452,0.000163602,0.009673459
42263,0.000522447,0.000541655,0.001101676
42264,0.001362606,0.000702531,0.000544518
42265,0.000466122,0.000560124,0.000558122
42266,0.000537297,0.000319314,0.00272812
42267,0.000288762,6.34E-05,0.001360623
42268,0.000369253,0.001883188,0.00083458
42269,0.001648023,0.000507931,0.035399273
42270,0.000460689,0.000611633,0.000543281
42271,0.002356749,0.00012164,0.003506123
42272,0.565764129,0.972541511,0.022791928
42273,0.000419372,0.000186285,0.001680381
42274,0.000553775,5.85E-05,0.000751924
42275,0.991659105,0.00293152,0.003253042
42276,0.957597971,0.012295816,0.00955258
42277,0.000391477,9.77E-05,0.001502359
42278,0.000180962,0.000130867,0.001247601
42279,0.000503106,0.000364346,0.001215
42280,0.973006129,0.004888761,0.000930201
42281,0.000248723,0.000161266,0.000556367
42282,0.000576923,0.001077467,0.0005991
42283,0.000507342,0.00040669,0.001418174
42284,0.001875862,0.002882357,0.001219412
42285,0.000263982,0.000128464,0.000996219
42286,0.575509727,0.020845683,0.04137633
42287,0.000533229,0.000686486,0.000592094
42288,0.0005405,0.000403875,0.001252728
42289,0.000455224,0.001411022,0.000557818
42290,0.000542007,0.000314407,0.00242761
42291,0.005599849,0.008414107,0.001053391
42292,0.001099742,0.000276773,0.000668968
42293,0.000893743,0.009890192,0.002550593
42294,0.001773122,0.000149453,0.000559047
42295,0.000643081,0.000493529,0.001193362
42296,0.002853727,0.002985623,0.018920967
42297,0.000412221,0.000431398,0.000662413
42298,0.000497818,0.000580183,0.001288252
42299,0.000263267,9.81E-05,0.000646237
42300,0.00042778,0.001359396,0.055333406
42301,0.00357817,0.002322023,0.003410661
42302,0.000393325,0.000655421,0.000920379
42303,0.937808514,0.004950205,0.011157395
42304,0.000434249,0.00063638,0.000775291
42305,0.000917049,0.000284232,0.001514807
42306,0.00092645,0.000959925,0.004724928
42307,0.002516261,0.000795909,0.00148662
42308,0.000345627,0.000508306,0.001744164
42309,0.017860403,0.004707248,0.004906591
42310,0.000631527,0.000404091,0.001559822
42311,0.000465544,8.99E-05,0.008314139
42312,0.000454088,0.000596435,0.001731189
42313,0.000822585,9.13E-05,0.001930625
42314,0.00060675,0.000502324,0.00058783
42315,0.001363068,6.07E-05,0.012146569
42316,0.980549872,0.198884994,0.000600474
42317,0.001467194,0.000169632,0.001845144
42318,0.000371985,0.000876727,0.00136473
42319,0.000437825,0.000570566,0.000557279
42320,0.001423929,0.000354041,0.013018677
42321,0.034398515,0.004429061,0.001465477
42322,0.000627302,0.000360908,0.001150556
42323,0.000428521,0.000709669,0.000704948
42324,0.000459732,0.000621545,0.000570173
42325,0.964387298,0.001975108,0.006962387
42326,0.00051602,0.000959328,0.000868337
42327,0.000382926,0.000613706,0.002122479
42328,0.000740435,0.000411669,0.001728832
42329,0.000291926,0.000135281,0.001434946
42330,0.00043835,0.000319496,0.001794487
42331,0.950235724,0.091660798,0.040292401
42332,0.040343251,0.146430716,0.001735313
42333,0.97368443,0.035275221,0.05421561
42334,0.007143243,0.0022858,0.006552561
42335,0.732672513,0.002371297,0.103644639
42336,0.000335415,0.00037131,0.002332438
42337,0.000270413,0.000485304,0.030409567
42338,0.003752828,0.002332706,0.006998859
42339,0.000362556,0.002345279,0.000801417
42340,0.000475397,0.000485929,0.000709015
42341,0.000463481,0.000561375,0.000703762
42342,0.000625508,0.000587302,0.000823843
42343,0.000424715,7.32E-05,0.005381966
42344,0.000382879,0.000874252,0.002225501
42345,0.001501539,0.000209775,0.000621144
42346,0.000445561,0.000293815,0.003621615
42347,0.618947446,0.812105358,0.001908127
42348,0.001534421,0.000114118,0.000801043
42349,0.029166522,0.002741149,0.00322176
42350,0.021750469,0.000663417,0.003909563
42351,0.004273843,0.001311411,0.000720931
42352,0.000487149,0.00049466,0.000919829
42353,0.000690278,0.000474761,0.001245786
42354,0.979822457,0.008227834,0.006487704
42355,0.000701586,0.000883113,0.000588359
42356,0.000429407,0.000374199,0.001144799
42357,0.005693674,0.001697722,0.00351367
42358,0.008074895,0.001533651,0.070617907
42359,0.000569787,0.000191061,0.005013878
42360,0.000593819,0.000110218,0.00121991
42361,0.001078428,0.000155831,0.00059542
42362,0.976294577,0.008582138,0.006235823
42363,0.000401525,0.000203178,0.002218032
42364,0.00039902,0.000622552,0.00061873
42365,0.000418195,0.000239208,0.000582266
42366,0.001345409,0.000163633,0.000948274
42367,0.00062898,0.000559436,0.000865637
42368,0.000394282,0.000603369,0.000850444
42369,0.000311935,0.001174964,0.000699322
42370,0.000524287,0.000394018,0.001334448
42371,0.146899149,0.979133546,0.000856748
42372,0.000374914,9.83E-05,0.001380261
42373,0.000386915,0.000526866,0.001634543
42374,0.000612115,0.001475099,0.000638696
42375,0.000417626,0.000312845,0.002282378
42376,0.000486166,0.000583051,0.001005301
42377,0.000609053,0.00106673,0.001002277
42378,0.000500149,0.000288145,0.001497873
42379,0.000495966,0.000511321,0.00085249
42380,0.000517064,0.000390941,0.000886751
42381,0.000287451,0.000285464,0.002167366
42382,0.000423746,8.99E-05,0.027580673
42383,0.001532125,0.000641342,0.001436998
42384,0.000417413,0.000644379,0.000914941
42385,0.000858042,0.000884184,0.005164616
42386,0.000369253,0.001292646,0.000797097
42387,0.014739766,0.002219929,0.029626589
42388,0.013676973,0.780863941,0.000816297
42389,0.152793393,0.000740791,0.021024564
42390,0.122436978,0.984655023,0.001010335
42391,0.000860141,0.000268291,0.040053517
42392,0.000445254,0.000673206,0.000630533
42393,0.000397116,0.000143173,0.000635625
42394,0.000440531,0.000514932,0.000839038
42395,0.001843398,0.000166647,0.013044748
42396,0.000504039,0.000708606,0.001494085
42397,0.987415373,0.022752523,0.036880508
42398,0.000469433,0.000372326,0.009825435
42399,0.000628079,0.000140082,0.000580669
42400,0.977494001,0.004966308,0.001346982
42401,0.000348918,0.000148202,0.001314521
42402,0.033983652,0.003076566,0.001237986
42403,0.004019849,0.004338543,0.002205804
42404,0.000477331,0.00042923,0.000803745
42405,0.000366181,0.000722497,0.000571593
42406,0.000476399,0.000284527,0.001032312
42407,0.000634093,0.000728434,0.0026014
42408,0.024017921,0.136139587,0.00261154
42409,0.000831856,0.000226031,0.00059542
42410,0.000643473,0.000534565,0.001283968
42411,0.000300743,0.001541851,0.000684786
42412,0.000589702,0.000133093,0.000750248
42413,0.000484268,0.000473879,0.001353593
42414,0.002887452,0.006433965,0.008424119
42415,0.000606645,0.000329267,0.001022025
42416,0.000362355,0.000793631,0.000381913
42417,0.000504472,0.000480642,0.001283111
42418,0.002115665,0.003084779,0.001129809
42419,0.000471094,0.000902757,0.000573649
42420,0.000554172,0.000344948,0.001144764
42421,0.002121472,0.000472757,0.016196625
42422,0.008646696,0.97442776,0.002910144
42423,0.963787496,0.015811585,0.001966828
42424,0.000371863,5.29E-05,0.001250229
42425,0.000302212,7.67E-05,0.002815372
42426,0.000528855,0.000448312,0.000559479
42427,0.969126761,0.001940186,0.004582094
42428,0.001727262,0.000298958,0.002992869
42429,0.000951554,0.000873421,0.170243904
42430,0.000479427,0.00048895,0.000695412
42431,0.000411356,0.000713102,0.002635154
42432,0.000452751,0.000622436,0.000614248
42433,0.000300741,8.13E-05,0.002177646
42434,0.130714491,0.319485992,0.005927562
42435,0.00049517,0.0006308,0.001307247
42436,0.002888165,0.001557056,0.004234926
42437,0.000390984,0.000549183,0.0011899
42438,0.992438376,0.004432359,0.009382498
42439,0.000304628,9.87E-05,0.000842309
42440,0.000567699,0.000437702,0.001376529
42441,0.00044222,0.000355251,0.001139428
42442,0.000537036,0.000439579,0.000867618
42443,0.000544638,0.000181468,0.03411502
42444,0.000529963,0.000462978,0.001035294
42445,0.000522917,0.000252033,0.001508998
42446,0.000637213,0.000115869,0.001267473
42447,0.000449078,0.00055854,0.000570485
42448,0.000792186,0.00014166,0.000750025
42449,0.000462541,0.000600378,0.000605179
42450,0.000555206,0.000426975,0.00071863
42451,0.001324646,0.000223,0.097299248
42452,0.000218331,0.000402502,0.01408894
42453,0.000525822,0.000112994,0.000548076
42454,0.000423058,0.000552584,0.042580843
42455,0.000435297,0.000467811,0.001368761
42456,0.000476231,0.001197784,0.001469759
42457,0.004190394,0.000526381,0.009833431
42458,0.000587621,0.000299897,0.157133818
42459,0.000939427,0.000180681,0.005229923
42460,0.000306221,7.86E-05,0.006559667
42461,0.963414073,0.001294407,0.000918482
42462,0.000429565,0.000574112,0.000567363
42463,0.00043053,0.001018603,0.045009196
42464,0.000469907,0.000532926,0.000584662
42465,0.00041988,0.000629894,0.00069986
42466,0.000653936,0.000441074,0.001352227
42467,0.000641518,0.0005086,0.004010895
42468,0.000454905,0.00037693,0.001258048
42469,0.000343228,0.000105719,0.001040147
42470,0.002008688,0.001304007,0.038368851
42471,0.000436577,0.000130435,0.022626679
42472,0.068158999,0.008964502,0.015796514
42473,0.968511879,0.013227558,0.003755835
42474,0.000439296,0.0005349,0.000557176
42475,0.001379031,0.00035819,0.011240246
42476,0.000497142,0.000133093,0.000750248
42477,0.002142255,0.000493058,0.044164248
42478,0.00038055,0.000230853,0.002358456
42479,0.000326796,0.000172639,0.000615259
42480,0.000226491,0.000186455,0.071329392
42481,0.000572449,0.000873578,0.00059776
42482,0.484613866,0.017407445,0.004704689
42483,0.000444076,0.000782336,0.001962394
42484,0.974560082,0.05288928,0.010633095
42485,0.000595926,0.000660062,0.000622403
42486,0.004516438,0.001432668,0.006714442
42487,0.032218631,0.005326642,0.019721525
42488,0.000456074,0.000143585,0.00095196
42489,0.000369253,0.001941268,0.000769815
42490,0.000532157,0.000458804,0.000604829
42491,0.000607614,0.000185732,0.001171406
42492,0.000478582,0.000867383,0.00090916
42493,0.404786825,0.000267382,0.003526964
42494,0.000278599,0.000122943,0.00093563
42495,0.005425299,0.002463146,0.011861641
42496,0.0005405,0.000312709,0.001307617
42497,0.000135177,0.00011664,0.00369597
42498,0.84444803,0.004165239,0.056580618
42499,0.000438977,0.000483962,0.000700741
42500,0.002407506,0.002874519,0.009316933
42501,0.000790038,0.000199888,0.008344648
42502,0.000673679,0.0004038,0.004991308
42503,0.000522414,6.06E-05,0.009694037
42504,0.093359955,0.004691902,0.025497569
42505,0.000713598,0.000569282,0.000868077
42506,0.000529842,0.000475263,0.000947189
42507,0.008459331,0.353522837,0.000562646
42508,0.000466962,0.000505208,0.010283544
42509,0.000315013,0.00225979,0.00064758
42510,0.000438843,0.000574112,0.000567363
42511,0.000296383,0.000117376,0.001398585
42512,0.001656101,0.000371799,0.012788082
42513,0.000684322,0.000158441,0.000559047
42514,0.000251501,0.000129472,0.000464967
42515,0.000515202,0.000768113,0.000705046
42516,0.404405057,0.180318862,0.006370252
42517,0.000438977,0.000483962,0.000700741
42518,0.000642063,0.000569282,0.000868077
42519,0.00060675,0.000506949,0.000710763
42520,0.000577399,0.000541764,0.001637419
42521,0.012355956,0.001873168,0.016999574
42522,0.001139308,0.000128464,0.000673177
42523,0.000463495,0.000160261,0.001463835
42524,0.003866189,0.002508424,0.001921853
42525,0.000458099,0.000103093,0.00097517
42526,0.002059527,0.000195734,0.027481299
42527,0.000435573,0.000143083,0.067040533
42528,0.001162088,0.000140268,0.000638796
42529,0.10930983,0.029884061,0.009234274
42530,0.000391436,0.000436322,0.001424549
42531,0.000676155,0.000352677,0.001672548
42532,0.000467002,0.000638157,0.001672975
42533,0.000525862,0.000132486,0.000998059
42534,0.000199964,0.000136403,0.00121482
42535,0.001121455,0.00331289,0.000781878
42536,0.012989954,0.015809672,0.007241935
42537,0.000600302,0.000637407,0.000587409
42538,0.000563266,0.001004284,0.001018474
42539,0.000385789,0.000191208,0.079277486
42540,0.000334798,0.000122041,0.000545961
42541,0.000603531,0.00070524,0.001447246
42542,0.000640019,0.000236993,0.001048194
42543,0.000474741,0.00042923,0.000559479
42544,0.000790021,0.000118346,0.001043806
42545,0.000771126,0.000132528,0.011680667
42546,0.000593656,0.000793189,0.001798709
42547,0.000260706,9.93E-05,0.000641556
42548,0.000321358,0.001555862,0.002509203
42549,0.541099846,0.000364472,0.000904607
42550,0.000584629,8.24E-05,0.00191459
42551,0.001148942,5.59E-05,0.005079567
42552,0.006311583,0.001451714,0.002770564
42553,0.000418196,0.000490413,0.000763935
42554,0.000486699,0.000166727,0.005450074
42555,0.000385368,0.000639348,0.00099444
42556,0.002280377,0.029558022,0.001239633
42557,0.000668276,0.000626732,0.000998195
42558,0.000702756,0.000158279,0.000593189
42559,0.000485279,0.00046016,0.00099938
42560,0.000680575,0.001046818,0.000651478
42561,0.000642063,0.000548955,0.000716314
42562,0.000415614,0.000471666,0.002239444
